retries,packet_loss,ack_success,crc_error,label
7,0.10344928967945,0.7523633992511695,0,SCL
0,0.1100317999943699,0.9643471389102376,1,SC
11,0.1889322554439663,0.4753805777016778,0,LV
7,0.4900538089805965,0.3700720995932485,1,LV
7,0.2776835462684545,0.3189987286529683,0,LV
8,0.3039192726736115,0.3930984627373075,1,LV
10,0.1603402537695261,0.4531955502327678,0,LV
6,0.3898813933023307,0.3917628132162944,1,LV
7,0.2993737268405504,0.7901208339706637,1,SCL
0,0.0480955844919725,0.985212038540959,0,SC
11,0.1746397082600219,0.4390343690182198,0,LV
6,0.4502412281566247,0.4757514749671149,1,LV
10,0.1859364300266608,0.7562776803984759,0,SCL
14,0.3211058765936692,0.4901144754367728,1,LV
15,0.3702350227319803,0.4340362347593053,1,LV
15,0.3354192476792114,0.4831509556639716,1,LV
2,0.1041923383364249,0.9578911168507788,1,SC
9,0.3382021349638732,0.4924092267091038,1,LV
10,0.2374710404602574,0.8821363225028284,1,SCL
4,0.1467179863009304,0.9924496125592872,1,SC
14,0.2840359433182939,0.4051082042308359,0,LV
13,0.4192636856216644,0.3654028587338481,1,LV
4,0.0281875584375826,0.9690907401089508,0,SC
9,0.1441134091601623,0.8487111879994976,0,SCL
13,0.3726618516909841,0.4555226706773204,1,LV
0,0.0391951288019304,0.9988467869304338,0,SC
6,0.192282311167286,0.7711005711501696,0,SCL
1,0.1021033185863476,0.8221502450429203,0,SCL
7,0.2022966593175482,0.8522804770489141,1,SCL
1,0.1830913129765603,0.895144463595543,0,SCL
4,0.0705175787612289,0.9583440520836288,0,SC
1,0.108080731713595,0.9912414715022486,1,SC
0,0.2240468165839618,0.806443513768871,1,SCL
11,0.4715226482671033,0.4609021690016214,1,LV
1,0.1623006768723008,0.8502570493535246,0,SCL
12,0.4699249766529295,0.4934892185908169,1,LV
0,0.1785553082069833,0.8388687711825735,0,SCL
9,0.2208408880844709,0.7021619685199887,1,SCL
10,0.1941381937961822,0.7296854030898995,0,SCL
5,0.1003987015986036,0.9695123409559472,1,SC
9,0.237677572323333,0.4076432188278479,0,LV
10,0.4861108585947337,0.3225763063033293,1,LV
5,0.1971010227909407,0.41674247255051,0,LV
2,0.1320525871922294,0.8210817725220124,0,SCL
7,0.1277645424918449,0.8008418992654374,0,SCL
2,0.1844187105554431,0.9845726141639424,1,SC
9,0.2474339635617754,0.8476226077042541,1,SCL
10,0.4065177142186689,0.4164766728326531,1,LV
9,0.2261112950696682,0.8354516637449277,1,SCL
5,0.178866927027703,0.7893351839281799,0,SCL
2,0.1740518503847964,0.958649782957479,1,SC
11,0.1548940767660051,0.4720243733505562,0,LV
7,0.2310008291762639,0.8020721041045306,1,SCL
10,0.4976832085298824,0.4823199209878942,1,LV
1,0.0933627532795041,0.959274953814954,0,SC
0,0.1059460918332151,0.9620240557773828,1,SC
3,0.1493361095529085,0.7993517452184659,0,SCL
3,0.2383697902864746,0.7934928075565764,1,SCL
6,0.4812629278102416,0.3817718445522914,1,LV
13,0.2707269332135016,0.3425345737859454,0,LV
13,0.2414471464980497,0.4166826398543402,0,LV
3,0.1850941623380768,0.9926935169365196,1,SC
1,0.0870017356694756,0.9864731916514,0,SC
5,0.181351417710762,0.9629649185870252,1,SC
1,0.0624742660575112,0.9754593946087284,0,SC
3,0.1330961993718689,0.8002888769083043,0,SCL
13,0.1395533040234563,0.3311600749119197,0,LV
10,0.30784910844921,0.3417933615425043,1,LV
2,0.1520077555914575,0.7687199575758517,0,SCL
10,0.4002846170181652,0.3688665627923769,1,LV
2,0.0550916950594664,0.9853225001401282,0,SC
3,0.0855558701999556,0.9939728212989468,0,SC
4,0.0362216066181907,0.9546061291571356,0,SC
1,0.195474978557702,0.8868119487396684,0,SCL
13,0.4332890161933429,0.4301803979631146,1,LV
4,0.0149931011205585,0.9927312973831304,0,SC
3,0.1197323334166445,0.976640094654274,1,SC
15,0.4270584988254853,0.3506286504085201,1,LV
4,0.1257813527574875,0.7872009776288805,0,SCL
5,0.0484709773676192,0.9514426842218336,0,SC
2,0.248805813398227,0.8302647720324146,1,SCL
10,0.1334428544424959,0.4188210045451652,0,LV
0,0.1129499146618786,0.9827609066663467,1,SC
12,0.3257503363823624,0.4263791713115157,1,LV
15,0.2748292516357651,0.3271319219884774,0,LV
5,0.2536749382933552,0.7007023202533079,1,SCL
5,0.3483532844824341,0.3063262347841992,1,LV
4,0.2160932809621507,0.821538536636526,1,SCL
5,0.1525863743345335,0.9680893019498052,1,SC
3,0.0815758716012219,0.9553615184671336,0,SC
14,0.4782765251701044,0.4333442462283721,1,LV
5,0.0718982804317234,0.7999817399385437,0,SCL
11,0.2132608240354318,0.322172218893143,0,LV
3,0.0773454068506602,0.711791284526843,0,SCL
15,0.3895787422695544,0.4227009123154039,1,LV
7,0.133025624582675,0.7743610520295536,0,SCL
2,0.2238146025661381,0.8480631634480382,1,SCL
9,0.1645795513017552,0.895039068797133,0,SCL
0,0.1547386966722846,0.9759258361867662,1,SC
4,0.0756073576567667,0.829193135853515,0,SCL
2,0.1545528433148978,0.9825156000109772,1,SC
11,0.2685458541309589,0.3461570236043816,0,LV
1,0.1546028249021842,0.9803513250186752,1,SC
5,0.1023206265076906,0.361151324026912,0,LV
3,0.1483852425244231,0.9505987434408324,1,SC
8,0.1790094004667599,0.7237551158667621,0,SCL
0,0.1569898682461719,0.7190814236707845,0,SCL
10,0.1078002785341747,0.7954760139628737,0,SCL
15,0.1250759848665003,0.3585176184184298,0,LV
8,0.0880961859249445,0.8448285751543485,0,SCL
1,0.1930238891474719,0.9566140596608652,1,SC
3,0.1506977654781354,0.7984279866322481,0,SCL
8,0.1908750405626213,0.8130676927152349,0,SCL
3,0.1956607285821769,0.9718362204430032,1,SC
8,0.1692227230957753,0.3568917676561671,0,LV
2,0.2164472622814374,0.7147042863280345,1,SCL
5,0.1925623108309898,0.3673046550893296,0,LV
6,0.2610370135978635,0.7309094681113886,1,SCL
7,0.2385810076386626,0.8535930246091907,1,SCL
5,0.4620120538965834,0.3561984054898566,1,LV
10,0.4585261739281817,0.3299855640666975,1,LV
10,0.2251743687735674,0.3344053538352261,0,LV
12,0.2079664692275075,0.4428793337298874,0,LV
15,0.2887222312220338,0.3275644266229728,0,LV
0,0.1486042856740677,0.994759125327244,1,SC
6,0.1864934303819597,0.3326922618342875,0,LV
8,0.1243160686661589,0.3746057034893358,0,LV
1,0.0692064777789951,0.8592755375269782,0,SCL
14,0.4702307609939574,0.3195133932299175,1,LV
5,0.1222973291360151,0.9859847861825152,1,SC
1,0.0654015932576727,0.9968811947160502,0,SC
8,0.2434056186584018,0.3576197353943023,0,LV
0,0.0540034743868989,0.9933144605105778,0,SC
4,0.0799377749224484,0.9734409180421144,0,SC
13,0.3441923131103406,0.496744308051489,1,LV
3,0.1954249065644334,0.9653274392712916,1,SC
14,0.1615439143631522,0.4659096254275651,0,LV
0,0.1697571258002543,0.9758802024953952,1,SC
5,0.094419359982528,0.9842431184844328,0,SC
6,0.207342294931186,0.8096510569829052,1,SCL
10,0.141394482988786,0.8210714926282735,0,SCL
9,0.4712083427575528,0.305993608944983,1,LV
1,0.1284086805671453,0.9679793749881164,1,SC
1,0.0840761028149141,0.7453775563185784,0,SCL
1,0.084708457980759,0.9811838305206164,0,SC
7,0.2640836149085237,0.7582417750913502,1,SCL
5,0.0423974378348139,0.9849879971446918,0,SC
2,0.153196416314691,0.9715429329959356,1,SC
2,0.2822469995755708,0.8021018628641489,1,SCL
5,0.1117096109302417,0.807841503876029,0,SCL
5,0.046652415832664,0.9904594496906272,0,SC
6,0.0875550474099295,0.7740223356449638,0,SCL
9,0.4046764051111035,0.4684520203576,1,LV
4,0.2688314654483342,0.7183910437205917,1,SCL
2,0.0604324855218768,0.7913289438491409,0,SCL
5,0.137387835332081,0.7808040817022991,0,SCL
3,0.1917744596142959,0.9608058349620764,1,SC
7,0.216837843010523,0.7246262520861784,1,SCL
11,0.1292132157256109,0.4694274902644327,0,LV
6,0.2747022887434058,0.7846539509104513,1,SCL
0,0.2337189367098796,0.7637331501726639,1,SCL
10,0.2920139387901779,0.7896616072351637,1,SCL
3,0.2885741044042704,0.8977691451740455,1,SCL
1,0.028995440438487,0.9558632102337952,0,SC
5,0.2987926657795843,0.8406845483568524,1,SCL
0,0.1231526474796534,0.8714164102945081,0,SCL
3,0.1390466915452289,0.9804339102628008,1,SC
10,0.324700318210578,0.3909572049341543,1,LV
13,0.208322004019939,0.3023068172905775,0,LV
1,0.1820078981376551,0.8185713050958439,0,SCL
11,0.4630642304647813,0.472883172601175,1,LV
0,0.0565942793660205,0.971534096060414,0,SC
3,0.0205202494687028,0.9717111354446928,0,SC
5,0.2411851222476241,0.4751240418572799,0,LV
2,0.1964104357099352,0.8535319000720768,0,SCL
6,0.3986944750811553,0.3808911922219846,1,LV
13,0.1200399812178456,0.3504744240658369,0,LV
3,0.2174518702271362,0.8619757389814806,1,SCL
0,0.0976403516789506,0.9930832224861428,0,SC
3,0.2623099198835619,0.704556821983469,1,SCL
15,0.4689493096355714,0.3057897723549549,1,LV
6,0.4750485519826699,0.4446495669537662,1,LV
13,0.109804064785147,0.4540470283980238,0,LV
3,0.0289630402568592,0.9660420583376088,0,SC
15,0.2219792475369786,0.3121303289881827,0,LV
2,0.1558955609441486,0.9947381040437292,1,SC
4,0.1311109409987707,0.9703320226245268,1,SC
4,0.047581676695014,0.9640140829022308,0,SC
8,0.2185092488292127,0.4361900039143552,0,LV
8,0.1080284202664582,0.7646495348528032,0,SCL
0,0.2880916071646591,0.8670848210886645,1,SCL
7,0.2109966035403618,0.8227304548832357,1,SCL
4,0.0149780157954153,0.999327026403865,0,SC
5,0.0888163205739401,0.958552460451588,0,SC
11,0.2788352205059123,0.4346934781591274,0,LV
13,0.2911741242696038,0.450773275425695,0,LV
5,0.1975178657194569,0.9867423640831344,1,SC
11,0.2215042791592233,0.367960431862853,0,LV
5,0.0778087923625331,0.982170521130572,0,SC
10,0.111003902713551,0.8280295897627393,0,SCL
3,0.0764493699412822,0.822519198150811,0,SCL
0,0.1256977043077384,0.7233016435788926,0,SCL
5,0.0952229137438845,0.9965865843874262,0,SC
2,0.2327180329335229,0.7503569734984398,1,SCL
8,0.2255932514255215,0.7565265617171331,1,SCL
10,0.2647323010338636,0.8248008355363223,1,SCL
7,0.2516462828258373,0.3796050620004071,0,LV
0,0.2821242303044626,0.8099033429881032,1,SCL
5,0.0175618855446108,0.9838076526649496,0,SC
15,0.4641605881599338,0.4580613276521985,1,LV
11,0.1604638156135591,0.4879986900156125,0,LV
1,0.2453757921653946,0.8909271956774614,1,SCL
14,0.4734168457303457,0.3748635639959738,1,LV
3,0.0540907975474672,0.9684773034768576,0,SC
11,0.2748019433829088,0.329135821470342,0,LV
5,0.0601122096339947,0.7074884464142086,0,SCL
8,0.2525213510341139,0.353088222475326,0,LV
5,0.3679224086248389,0.3879249185613795,1,LV
3,0.065146410242826,0.8716477464864458,0,SCL
5,0.0414871189076477,0.9579104313393628,0,SC
9,0.107368560699354,0.8502194493816414,0,SCL
4,0.034803258429522,0.9853429918508704,0,SC
2,0.0991999082109078,0.9575415749148803,0,SC
6,0.4281561902585851,0.3087005828802273,1,LV
3,0.0827241686301828,0.9573146672074134,0,SC
1,0.1329952179124334,0.9763389285638148,1,SC
2,0.1117314089442441,0.72000032741069,0,SCL
7,0.2501916670229239,0.729961230168959,1,SCL
0,0.0389671643722048,0.9858204964477132,0,SC
11,0.3946333610569399,0.406600539462994,1,LV
11,0.4694222924867186,0.4397786366650044,1,LV
4,0.1716525185310821,0.9605792857615534,1,SC
15,0.2976663184161665,0.4906322779068705,0,LV
12,0.297190875490474,0.3458094205004426,0,LV
4,0.076221521712017,0.9929037877696216,0,SC
8,0.2637908033504197,0.4417914648660433,0,LV
5,0.3169599099674331,0.4603348125298495,1,LV
11,0.4239981500381762,0.4936670276483365,1,LV
13,0.3283890803747185,0.4827407222413384,1,LV
5,0.1914110515145531,0.966867914991928,1,SC
5,0.1318860834523438,0.9931029482010202,1,SC
5,0.2028609689295255,0.4318911231338367,0,LV
14,0.1407673327406438,0.4431680821335698,0,LV
1,0.2920876246952057,0.8031548865729714,1,SCL
6,0.3080364061831565,0.4600962948917806,1,LV
13,0.1297637878534642,0.4013077795681768,0,LV
10,0.4616482957651283,0.4181081465409867,1,LV
12,0.2964154602301804,0.3241837906635882,0,LV
8,0.3271041123174983,0.4704635317823065,1,LV
5,0.057152765931452,0.9788702908432698,0,SC
3,0.124666476011434,0.850012182367209,0,SCL
11,0.3683800089478537,0.3387352308813895,1,LV
5,0.0695079208716812,0.7983766326803752,0,SCL
1,0.0706886959016526,0.951936096550002,0,SC
14,0.4868949578172474,0.4261627790560616,1,LV
1,0.1591004491161776,0.9854151578009476,1,SC
12,0.4082823272479451,0.4826819360668136,1,LV
13,0.1027473794650169,0.4983148212711111,0,LV
9,0.2301407706795989,0.8883996307980109,1,SCL
8,0.289952717667668,0.8769715000511358,1,SCL
9,0.0503358465195768,0.8090732675780525,0,SCL
14,0.2461664976646237,0.4619974167100477,0,LV
10,0.0639250060950228,0.895612169874741,0,SCL
12,0.4943445438237301,0.4425955335463892,1,LV
5,0.2273595552036761,0.8892532468051613,1,SCL
7,0.1978794194503841,0.4313516716396121,0,LV
0,0.1040093479910239,0.8561443168922935,0,SCL
10,0.0759312738354855,0.8510267337488311,0,SCL
1,0.1304151404022046,0.9629353998805747,1,SC
9,0.3906997415769284,0.3241994097880439,1,LV
2,0.2586840375792554,0.8979841881532571,1,SCL
9,0.0928160747333799,0.8203819715868624,0,SCL
2,0.1541828156544341,0.959740493823386,1,SC
5,0.1868015442092946,0.9915257889947384,1,SC
9,0.3071815731111776,0.483594791307876,1,LV
5,0.2958681382957644,0.8862572440403069,1,SCL
1,0.123064443620544,0.9902143107007289,1,SC
6,0.2653783109201043,0.4508162053810812,0,LV
5,0.2808604106992228,0.3091765696575719,0,LV
9,0.3817204876851947,0.4223571693212627,1,LV
4,0.2118481594488859,0.869781898436099,1,SCL
5,0.1536712783340724,0.9613784905969516,1,SC
12,0.4905872583877091,0.3140798109359359,1,LV
11,0.3778414979723685,0.3103268665344664,1,LV
8,0.1071002394588795,0.8807941230376631,0,SCL
2,0.0437141786449121,0.959286264312015,0,SC
7,0.1479609900169386,0.7856659718219448,0,SCL
9,0.2864689829540081,0.7504404538838151,1,SCL
9,0.2642458626913785,0.7050749784278227,1,SCL
13,0.1083866927387739,0.4237327368288268,0,LV
3,0.2427896834485589,0.7307080242366866,1,SCL
0,0.1770949276374057,0.7843536350011675,0,SCL
10,0.1915882965104856,0.8186027501848272,0,SCL
6,0.0706922182580215,0.867402957182748,0,SCL
9,0.2207490881934995,0.4542610121261367,0,LV
0,0.0124984970908681,0.9840378037156292,0,SC
2,0.0958122419990643,0.9775494594742052,0,SC
3,0.1561568549309585,0.9605153095083604,1,SC
6,0.2280312743482231,0.4731399858377659,0,LV
5,0.1543640528711008,0.9869825589246382,1,SC
0,0.096423387074086,0.966678570582359,0,SC
8,0.1819737986387286,0.3548696540434365,0,LV
10,0.1740161029075305,0.7485071270544191,0,SCL
5,0.1628340828082037,0.8371173843449654,0,SCL
11,0.3561277760999049,0.4351572948400687,1,LV
2,0.138065509276739,0.9910276883058562,1,SC
1,0.1680514250714788,0.8759589167758812,0,SCL
8,0.0587421971542723,0.7862532832851766,0,SCL
0,0.1617662747593848,0.9762126986600144,1,SC
7,0.1734389081686436,0.4220518811328442,0,LV
4,0.1736108509426365,0.7854537286167621,0,SCL
10,0.1163638410503327,0.4030834193328837,0,LV
13,0.273211228295974,0.4940481253770468,0,LV
11,0.1957581049939745,0.338732956142134,0,LV
2,0.1148107259541042,0.9973194294730444,1,SC
9,0.2764096380470515,0.8074559039672264,1,SCL
12,0.1476302403151538,0.3522695342392788,0,LV
7,0.0735656732279284,0.868487878682057,0,SCL
14,0.2810935324532949,0.4435448785564233,0,LV
7,0.1954884192112546,0.4619566575260981,0,LV
6,0.2747929563623742,0.8987848567783165,1,SCL
9,0.2939112105373058,0.4400652063697088,0,LV
3,0.1503005295497693,0.770699022808753,0,SCL
13,0.4666114731720531,0.4010154465542907,1,LV
0,0.0436818412931572,0.9529356244027222,0,SC
7,0.4332844604245097,0.3669509143658878,1,LV
5,0.4960840517041035,0.4576451259623494,1,LV
9,0.4797720375569138,0.3898921649130525,1,LV
2,0.1938420891801442,0.9565487039084668,1,SC
13,0.1530526758921653,0.4291556195487359,0,LV
0,0.1806163955001028,0.9849805490907032,1,SC
8,0.2479494545301159,0.8898567545659414,1,SCL
10,0.4771082775811495,0.3744768594275065,1,LV
13,0.3135358571578094,0.4035478974541476,1,LV
4,0.2406113440107346,0.7617414291390269,1,SCL
13,0.4653503558750538,0.3140513325925218,1,LV
5,0.1864389058728097,0.7710192648126057,0,SCL
1,0.2768710009960387,0.8365895657257645,1,SCL
8,0.2323059523499967,0.3098941733098363,0,LV
5,0.2586373015304029,0.867369005707756,1,SCL
8,0.1856488592072581,0.7258655861869755,0,SCL
1,0.2436832497158128,0.7909120035193122,1,SCL
13,0.4365323834047758,0.4060035266300472,1,LV
5,0.1886155368091717,0.4775076978701154,0,LV
5,0.0450220132423438,0.9773665435947916,0,SC
10,0.0633620463603907,0.7074248107413412,0,SCL
1,0.1973127650271432,0.7889065146817466,0,SCL
1,0.0716223758578306,0.8940026007304994,0,SCL
10,0.0742340680666444,0.7624533541164543,0,SCL
1,0.0393194821830919,0.9587324910313068,0,SC
8,0.1977618001826637,0.3801795947932874,0,LV
1,0.1264991115902142,0.9640460927076608,1,SC
1,0.1382221748971636,0.966850555803612,1,SC
4,0.2544837077146801,0.8711855883735324,1,SCL
7,0.1806740388906061,0.8187812625756112,0,SCL
1,0.1035629862374582,0.9811332972601848,1,SC
11,0.4793039346974146,0.4878086176165623,1,LV
11,0.3549128363892318,0.4437132990034628,1,LV
2,0.1914822541239917,0.9954067843477964,1,SC
7,0.2434723534899024,0.8309344670555614,1,SCL
3,0.1827505255733212,0.9721509498536836,1,SC
13,0.213958348216299,0.3699456716535386,0,LV
5,0.4853112815603126,0.3021786913634754,1,LV
14,0.4631888675501607,0.3525688050812022,1,LV
13,0.2068961881800846,0.3111241100320374,0,LV
3,0.0574630016458456,0.980090328186695,0,SC
15,0.3908113360926545,0.4601197225054318,1,LV
4,0.14317846374468,0.952202576470137,1,SC
4,0.2983135341864031,0.7080984248084569,1,SCL
8,0.2294597909862284,0.7258859975199691,1,SCL
7,0.2687745728001658,0.862414478026852,1,SCL
1,0.093866187116039,0.7007793860206819,0,SCL
15,0.4186451580330815,0.4849699518547629,1,LV
4,0.1178890893502135,0.7782704400991475,0,SCL
3,0.0626096589416777,0.991056468369808,0,SC
13,0.3940320532606988,0.3007375643940582,1,LV
0,0.0755514665705111,0.9639868107097156,0,SC
2,0.1175092094258172,0.7727131917528532,0,SCL
3,0.1160771466646368,0.9996951640178372,1,SC
10,0.245408941281647,0.8281742909678698,1,SCL
1,0.1389525882184438,0.9914325546043642,1,SC
2,0.2786647114900395,0.8323952054059223,1,SCL
1,0.2603289837278955,0.7082596082000895,1,SCL
5,0.0898165342583617,0.7664398930790975,0,SCL
5,0.0295589113106332,0.9724263919438492,0,SC
3,0.0415404180297141,0.9662465562547904,0,SC
7,0.2021658898962474,0.8609331662709345,1,SCL
5,0.0908154557790607,0.8980060103534381,0,SCL
10,0.1252687780163341,0.4795864981171979,0,LV
10,0.476872409615978,0.4902796254979102,1,LV
1,0.1170442606561573,0.9685357169574484,1,SC
5,0.1524921883011014,0.9741181852669692,1,SC
14,0.4974480456712727,0.403539956855404,1,LV
0,0.1170357181236552,0.9611110238666865,1,SC
3,0.1252128173438571,0.7960327457035674,0,SCL
9,0.0608314150113494,0.717821152867134,0,SCL
1,0.1419083826581624,0.9942085303972398,1,SC
4,0.1216899840749162,0.9933683736147744,1,SC
14,0.468147503997096,0.4762986784423931,1,LV
0,0.2748715048352482,0.8936865977384398,1,SCL
5,0.1904499724687612,0.9752070341982936,1,SC
2,0.1945323029096259,0.9728613368652496,1,SC
2,0.0418178864159957,0.9658007834913253,0,SC
11,0.1790320939824143,0.4379465971778683,0,LV
4,0.2828477442110784,0.7976963387383553,1,SCL
5,0.1560855185625875,0.9810783376178916,1,SC
1,0.2776367064463607,0.7762417943751329,1,SCL
10,0.1585278199891874,0.821633500229179,0,SCL
4,0.1367909548209281,0.8366449754562439,0,SCL
2,0.0568756235661154,0.965666266225825,0,SC
1,0.2656167344205006,0.8318551240609704,1,SCL
8,0.1219268439567761,0.7435723597266001,0,SCL
3,0.1587147122265548,0.9889097210987734,1,SC
12,0.3973154635208843,0.3532504194701367,1,LV
6,0.1093916849812388,0.3165574983136445,0,LV
7,0.0676570631526931,0.7049075503514174,0,SCL
4,0.233123250635366,0.7707905992887103,1,SCL
9,0.2209354147809371,0.4849902384988567,0,LV
10,0.3304815723224505,0.3264934177837332,1,LV
5,0.1030557032458043,0.3887932718927167,0,LV
5,0.1257698413113908,0.8457407065750223,0,SCL
13,0.4529174264432819,0.3833683500363698,1,LV
14,0.4790620930265351,0.3009614155956639,1,LV
2,0.250751762156238,0.8564011912597325,1,SCL
6,0.3311858734352551,0.4295478522939689,1,LV
5,0.2314351208712803,0.3123686781900671,0,LV
4,0.0682971375629157,0.8804927887474031,0,SCL
0,0.1441481274762338,0.9796196290953416,1,SC
15,0.2495253966585761,0.3093346184636665,0,LV
6,0.4257546178054087,0.4293050497663751,1,LV
2,0.0552061493068961,0.9928607599190604,0,SC
5,0.0106721889274217,0.9577052803032322,0,SC
0,0.022563183080997,0.98801194929407,0,SC
7,0.1094463972831419,0.8607446382491126,0,SCL
3,0.1544948276749199,0.9808698300287876,1,SC
9,0.0954533700652686,0.8510892136758177,0,SCL
4,0.1230237543786084,0.9794375442165024,1,SC
12,0.3949989664327621,0.3815285667969155,1,LV
5,0.2038119936129521,0.8781880472088717,1,SCL
0,0.1428547011871755,0.7447274698979794,0,SCL
2,0.0816573996914171,0.9905430463129185,0,SC
9,0.4803066358667666,0.3205691247662772,1,LV
2,0.0899686763959008,0.9699783262485264,0,SC
7,0.2238824051127148,0.3477212197816848,0,LV
1,0.1240977490049164,0.8712216770769331,0,SCL
3,0.1931952703102425,0.7089607244261882,0,SCL
3,0.0732868774754924,0.9512711758021666,0,SC
4,0.2577701952245388,0.7830089263602932,1,SCL
5,0.1548003511923529,0.988238841493936,1,SC
2,0.1885730672908377,0.9967377296753974,1,SC
5,0.0439106205902781,0.9637708936610688,0,SC
2,0.2813836431479511,0.8624577441366117,1,SCL
10,0.4825661139237132,0.4558480085708997,1,LV
2,0.1030697845697368,0.81204931391242,0,SCL
5,0.137585960441202,0.4429045403057248,0,LV
9,0.209096211268937,0.8838002188615834,1,SCL
9,0.0783059784027957,0.7017191780945231,0,SCL
12,0.1906569001332077,0.4427438426284475,0,LV
3,0.1457873715142897,0.9508406224416684,1,SC
1,0.1183444538127626,0.9678205996596556,1,SC
2,0.0619256310581051,0.7293056676547652,0,SCL
5,0.2434894345440994,0.7922805547293543,1,SCL
13,0.3619355971786409,0.3733479574817532,1,LV
12,0.2156687932372764,0.4559057551337994,0,LV
4,0.0325453065209556,0.9908177902510072,0,SC
0,0.2997381114957946,0.8580880459239149,1,SCL
4,0.1925543444901675,0.9752104315564284,1,SC
5,0.3132926546229222,0.4438063828944099,1,LV
5,0.3875218509348981,0.4992865947015427,1,LV
4,0.1521828389671042,0.7070547729074285,0,SCL
4,0.0577525913328218,0.9655938837826316,0,SC
5,0.1424521187266725,0.952515166113248,1,SC
8,0.2520713684013428,0.4861918267393285,0,LV
5,0.1738752115301067,0.9901724462252924,1,SC
5,0.2267783221981835,0.7044843170183089,1,SCL
14,0.3800236429925965,0.4604290731082823,1,LV
4,0.1453461072042385,0.98275972454556,1,SC
0,0.0236802322638533,0.9727722834086436,0,SC
11,0.338634690906906,0.3882351630451077,1,LV
6,0.0942234569006802,0.8487173290104084,0,SCL
7,0.0670127336691942,0.8635056429908993,0,SCL
9,0.2661700961664461,0.7816925898373213,1,SCL
3,0.1707920723191557,0.9781007230570892,1,SC
5,0.3721945403141661,0.4338768519745368,1,LV
14,0.4675162356212972,0.4318690179041212,1,LV
4,0.1623290033117704,0.9652002046901758,1,SC
0,0.2480659208136299,0.8984536078946367,1,SCL
13,0.4586930076626055,0.3003752832721855,1,LV
3,0.2791336093880887,0.7654102118576331,1,SCL
5,0.2419074424739752,0.7662597864326239,1,SCL
9,0.1027080898293894,0.7197451979447756,0,SCL
2,0.2630410899263877,0.7377909407990841,1,SCL
0,0.1495022214608953,0.8582252571093454,0,SCL
5,0.1510551560762781,0.9587782176235832,1,SC
8,0.2574043243221945,0.8978802818416769,1,SCL
1,0.0843888519949657,0.9947355673623132,0,SC
14,0.390716410632303,0.3145947708009766,1,LV
5,0.4949523301644494,0.3579376506312519,1,LV
4,0.0728041184764525,0.9580123161365685,0,SC
9,0.2354700093130795,0.7996692291437979,1,SCL
12,0.1188930601775094,0.3922264432772485,0,LV
13,0.4542559486326237,0.3392180148773822,1,LV
3,0.0561012033061412,0.97252946756624,0,SC
3,0.104476864178197,0.7544629167872708,0,SCL
15,0.1474225991230096,0.3795126398593842,0,LV
3,0.1496194470984024,0.9565702822353188,1,SC
8,0.1020490461797064,0.4788882857661495,0,LV
4,0.1671563834101394,0.998805827699813,1,SC
4,0.0791708960481493,0.9924688535247012,0,SC
2,0.109896205148115,0.8210132302540927,0,SCL
2,0.0102643015858796,0.9730235159066069,0,SC
0,0.1525005722730921,0.9883261385593002,1,SC
3,0.1873115598792681,0.9955901537262222,1,SC
3,0.1339053583755169,0.8066014633182691,0,SCL
12,0.3610691232257771,0.4382206156743853,1,LV
11,0.1997316906689434,0.3731930545675089,0,LV
9,0.2108900840778281,0.7097343456248852,1,SCL
5,0.1023756590905182,0.9727248703836792,1,SC
4,0.0385246235588207,0.9843040782662196,0,SC
4,0.2381311481875681,0.8841784194701865,1,SCL
4,0.1143046565478926,0.7441276349952078,0,SCL
0,0.0967222472633523,0.9761683479538736,0,SC
14,0.1083571188643948,0.4358416091063828,0,LV
7,0.2804402456607427,0.8622440972815109,1,SCL
4,0.126337410058416,0.9947825019455766,1,SC
6,0.476881930613521,0.3575336909269473,1,LV
7,0.2848929214751643,0.7446004105953538,1,SCL
4,0.1627903858604686,0.9855564907266334,1,SC
15,0.1940240487768276,0.4570062602827142,0,LV
10,0.4930759985597501,0.4618924784318917,1,LV
3,0.2230202537906733,0.8312145484560636,1,SCL
4,0.2604412445909939,0.7216772679014148,1,SCL
4,0.0688130047178312,0.9683048622701949,0,SC
3,0.0902912998909333,0.9900201171919804,0,SC
15,0.2742881405473127,0.3686163188600495,0,LV
9,0.4801478546893781,0.4047202269924663,1,LV
5,0.2298347613636178,0.7593162145839422,1,SCL
11,0.1659247727820502,0.4845784439286682,0,LV
3,0.0969562009640013,0.7091837422788578,0,SCL
3,0.2957092354346225,0.7615223471631338,1,SCL
6,0.1019157391722656,0.4163232235909217,0,LV
5,0.2184546238635617,0.8845438238927608,1,SCL
6,0.1876271011364738,0.4067311057913947,0,LV
9,0.1356611494343712,0.8539659400156678,0,SCL
10,0.153498798868868,0.3465886285211379,0,LV
8,0.2531213196500659,0.7275836470066781,1,SCL
5,0.0776973999340432,0.7828476590775864,0,SCL
5,0.1674782079105939,0.8580667854364477,0,SCL
1,0.0462733671355771,0.9693131609022926,0,SC
0,0.2495862211207799,0.8157777840709368,1,SCL
9,0.2894352223193874,0.8063886639000224,1,SCL
14,0.2726778320491603,0.3159425808348849,0,LV
1,0.0893938646494369,0.8124644564520154,0,SCL
12,0.2382041392762223,0.4615842494402018,0,LV
5,0.277394438538078,0.3242770904396158,0,LV
